,2184-0,5059-0,238562-0,2183-5059,-2-8863,-2-12624,239029-12624,5059-2183,-2-2184,2183-230462,230462-238562,238562-235228,239029-235228,5059-240736
10,0.7541468988392429,0.05954991404097315,0.13755398613585967,0.1353137878183297,0.32101044860929695,0.32101044860929695,0.0,0.05954991404097315,0.32101044860929695,0.1353137878183297,0.0,0.13755398613585967,0.0,0.05954991404097315
11,0.7606964386672909,0.05430095271954695,0.13868108774427276,0.12900371764170845,0.3449599261788321,0.3449599261788321,0.0,0.05430095271954695,0.3449599261788321,0.12900371764170845,0.0,0.13868108774427276,0.0,0.05430095271954695
12,0.7646912022773154,0.0505080597505453,0.13927510620590602,0.12081011262572357,0.36771192986989043,0.36771192986989043,0.0,0.0505080597505453,0.36771192986989043,0.12081011262572357,0.0,0.13927510620590602,0.0,0.0505080597505453
13,0.7696108567197621,0.05650598579155296,0.13956295067130148,0.11143220944945999,0.3893263333763959,0.3893263333763959,0.0,0.05650598579155296,0.3893263333763959,0.11143220944945999,0.0,0.13956295067130148,0.0,0.05650598579155296
14,0.7713543997173179,0.06496823788259684,0.14025615231853633,0.12192487697420619,0.4098600167075761,0.4098600167075761,0.0,0.06496823788259684,0.4098600167075761,0.12192487697420619,0.0,0.14025615231853633,0.0,0.06496823788259684
15,0.7716699982391859,0.0635324263510751,0.1409422439551433,0.139042514407568,0.4293670158721973,0.4293670158721973,0.0,0.0635324263510751,0.4293670158721973,0.139042514407568,0.0,0.1409422439551433,0.0,0.0635324263510751
16,0.774418031156044,0.06562182256752262,0.14059321873984892,0.12390139649763098,0.44789866507858744,0.44789866507858744,0.0,0.06562182256752262,0.44789866507858744,0.12390139649763098,0.0,0.14059321873984892,0.0,0.06562182256752262
17,0.7745457471516679,0.07133327486775508,0.14093902100880212,0.13064345017482898,0.4655037318246581,0.4655037318246581,0.0,0.07133327486775508,0.4655037318246581,0.13064345017482898,0.0,0.14093902100880212,0.0,0.07133327486775508
18,0.7740157189253526,0.06821372356766653,0.14144431441505215,0.1457917891953592,0.4822285452334252,0.4822285452334252,0.0,0.06821372356766653,0.4822285452334252,0.1457917891953592,0.0,0.14144431441505215,0.0,0.06821372356766653
19,0.7759742924937901,0.06906308929260475,0.14092626848048323,0.12861480864324917,0.49811711797175395,0.49811711797175395,0.0,0.06906308929260475,0.49811711797175395,0.12861480864324917,0.0,0.14092626848048323,0.0,0.06906308929260475
20,0.7755782043176804,0.07373642481459251,0.1411599725054621,0.13393498947046406,0.5132112620731663,0.5132112620731663,0.0,0.07373642481459251,0.5132112620731663,0.13393498947046406,0.0,0.1411599725054621,0.0,0.07373642481459251
21,0.7750040360084943,0.06998026035263591,0.14161445382523363,0.1508989216301194,0.5275506989695079,0.5275506989695079,0.0,0.06998026035263591,0.5275506989695079,0.1508989216301194,0.0,0.14161445382523363,0.0,0.06998026035263591
22,0.7753419220232357,0.060007234217535885,0.14146338204331965,0.13772387111893708,0.5411731640210325,0.5411731640210325,0.0,0.060007234217535885,0.5411731640210325,0.13772387111893708,0.0,0.14146338204331965,0.0,0.060007234217535885
23,0.7755229995012681,0.05525378825045721,0.14141436432710341,0.1316293018044508,0.5541145058199809,0.5541145058199809,0.0,0.05525378825045721,0.5541145058199809,0.1316293018044508,0.0,0.14141436432710341,0.0,0.05525378825045721
24,0.7756695487049858,0.050969548233761146,0.14136214956979726,0.12606292835133132,0.5664087805289819,0.5664087805289819,0.0,0.050969548233761146,0.5664087805289819,0.12606292835133132,0.0,0.14136214956979726,0.0,0.050969548233761146
25,0.7757662707685858,0.04804245252105883,0.14133075202590417,0.12227782433298867,0.5780883415025329,0.5780883415025329,0.0,0.04804245252105883,0.5780883415025329,0.12227782433298867,0.0,0.14133075202590417,0.0,0.04804245252105883
26,0.7762159989211584,0.05254815303731588,0.14099082805423996,0.106607718640026,0.5891839244274062,0.5891839244274062,0.0,0.05254815303731588,0.5891839244274062,0.106607718640026,0.0,0.14099082805423996,0.0,0.05254815303731588
27,0.7751466483478884,0.05546488960767284,0.14151129431788304,0.1282101066977897,0.5997247282060358,0.5997247282060358,0.0,0.05546488960767284,0.5997247282060358,0.1282101066977897,0.0,0.14151129431788304,0.0,0.05546488960767284
28,0.7763667754435156,0.053327761140315566,0.14128715698815894,0.1294720179231924,0.609738491795734,0.609738491795734,0.0,0.053327761140315566,0.609738491795734,0.1294720179231924,0.0,0.14128715698815894,0.0,0.053327761140315566
29,0.7762132078674665,0.049741660112846434,0.1412883843252273,0.1247296230529138,0.6192515672059473,0.6192515672059473,0.0,0.049741660112846434,0.6192515672059473,0.1247296230529138,0.0,0.1412883843252273,0.0,0.049741660112846434
30,0.7765117791919266,0.05380820334359827,0.14096402777346034,0.10841672131335418,0.62828898884565,0.62828898884565,0.0,0.05380820334359827,0.62828898884565,0.10841672131335418,0.0,0.14096402777346034,0.0,0.05380820334359827
31,0.7755556196238034,0.056378508537967414,0.14151009435361506,0.13309406241086613,0.6368745394033675,0.6368745394033675,0.0,0.056378508537967414,0.6368745394033675,0.13309406241086613,0.0,0.14151009435361506,0.0,0.056378508537967414
32,0.7761143695043298,0.05649140740537584,0.1410707875337935,0.1116560618676292,0.6450308124331992,0.6450308124331992,0.0,0.05649140740537584,0.6450308124331992,0.1116560618676292,0.0,0.1410707875337935,0.0,0.05649140740537584
33,0.7756616955675554,0.0648569204059808,0.14125778789222992,0.12190381817592945,0.6527792718115392,0.6527792718115392,0.0,0.0648569204059808,0.6527792718115392,0.12190381817592945,0.0,0.14125778789222992,0.0,0.0648569204059808
34,0.7748373503812345,0.06343816730160622,0.14167801130450614,0.1390103897848906,0.6601403082209623,0.6601403082209623,0.0,0.06343816730160622,0.6601403082209623,0.1390103897848906,0.0,0.14167801130450614,0.0,0.06343816730160622
35,0.775996314909666,0.05954216908813772,0.1413762995558916,0.13450682929908214,0.6671332928099142,0.6671332928099142,0.0,0.05954216908813772,0.6671332928099142,0.13450682929908214,0.0,0.1413762995558916,0.0,0.05954216908813772
36,0.7771719404147533,0.06366523966896517,0.14093259246041387,0.12175487320133421,0.6737766281694185,0.6737766281694185,0.0,0.06366523966896517,0.6737766281694185,0.12175487320133421,0.0,0.14093259246041387,0.0,0.06366523966896517
37,0.7758205311949463,0.06399314865332348,0.14148160604110308,0.14036032000667187,0.6800877967609475,0.6800877967609475,0.0,0.06399314865332348,0.6800877967609475,0.14036032000667187,0.0,0.14148160604110308,0.0,0.06399314865332348
38,0.7767221055126845,0.05993627766551035,0.1412297872686697,0.13549773876326265,0.6860834069229002,0.6860834069229002,0.0,0.05993627766551035,0.6860834069229002,0.13549773876326265,0.0,0.1412297872686697,0.0,0.05993627766551035
39,0.7773493883299106,0.057856610756983354,0.1411425991710609,0.1359957651031313,0.6917792365767551,0.6917792365767551,0.0,0.057856610756983354,0.6917792365767551,0.1359957651031313,0.0,0.1411425991710609,0.0,0.057856610756983354
40,0.776905408059494,0.052984292302395715,0.14118446709059326,0.12940628191061232,0.6971902747479174,0.6971902747479174,0.0,0.052984292302395715,0.6971902747479174,0.12940628191061232,0.0,0.14118446709059326,0.0,0.052984292302395715
41,0.7766057641134803,0.049554628975417514,0.14111570561466952,0.1211419319176847,0.7023307610105215,0.7023307610105215,0.0,0.049554628975417514,0.7023307610105215,0.1211419319176847,0.0,0.14111570561466952,0.0,0.049554628975417514
42,0.7771156478488338,0.04928235711431247,0.14103814530860073,0.12098857804306326,0.7072142229599955,0.7072142229599955,0.0,0.04928235711431247,0.7072142229599955,0.12098857804306326,0.0,0.14103814530860073,0.0,0.04928235711431247
43,0.7775416746130315,0.049567640374869416,0.14096139476431663,0.12161642790780694,0.7118535118119957,0.7118535118119957,0.0,0.049567640374869416,0.7118535118119957,0.12161642790780694,0.0,0.14096139476431663,0.0,0.049567640374869416
44,0.7778620757907064,0.049760554380222775,0.14090268799858532,0.1220912156504598,0.7162608362213959,0.7162608362213959,0.0,0.049760554380222775,0.7162608362213959,0.1220912156504598,0.0,0.14090268799858532,0.0,0.049760554380222775
45,0.7781410552195708,0.04991288514022955,0.14091665278849863,0.12604890136819458,0.7204477944103261,0.7204477944103261,0.0,0.04991288514022955,0.7204477944103261,0.12604890136819458,0.0,0.14091665278849863,0.0,0.04991288514022955
46,0.7777570845462359,0.05381164296236353,0.14072469455791342,0.1091873240333684,0.7244254046898099,0.7244254046898099,0.0,0.05381164296236353,0.7244254046898099,0.1091873240333684,0.0,0.14072469455791342,0.0,0.05381164296236353
47,0.7764207020084426,0.056422347668611275,0.14134436697346076,0.1336951469013289,0.7282041344553194,0.7282041344553194,0.0,0.056422347668611275,0.7282041344553194,0.1336951469013289,0.0,0.14134436697346076,0.0,0.056422347668611275
48,0.7763351469488133,0.05003920482471899,0.14127368134597523,0.12507627560938467,0.7317939277325535,0.7317939277325535,0.0,0.05003920482471899,0.7317939277325535,0.12507627560938467,0.0,0.14127368134597523,0.0,0.05003920482471899
49,0.7762166782290186,0.047920024878443254,0.1412817683803016,0.12232346228539506,0.7352042313459258,0.7352042313459258,0.0,0.047920024878443254,0.7352042313459258,0.12232346228539506,0.0,0.1412817683803016,0.0,0.047920024878443254
50,0.7761057637454695,0.045580426509373585,0.14118118287217182,0.11530699511331882,0.7384440197786295,0.7384440197786295,0.0,0.045580426509373585,0.7384440197786295,0.11530699511331882,0.0,0.14118118287217182,0.0,0.045580426509373585
51,0.7771796858029669,0.05290157824894721,0.1408289101656966,0.10760174464689373,0.741521818789698,0.741521818789698,0.0,0.05290157824894721,0.741521818789698,0.10760174464689373,0.0,0.1408289101656966,0.0,0.05290157824894721
52,0.7758187219992293,0.056162522344012145,0.1414074540865799,0.12948309571580388,0.7444457278502131,0.7444457278502131,0.0,0.056162522344012145,0.7444457278502131,0.12948309571580388,0.0,0.1414074540865799,0.0,0.056162522344012145
53,0.7767199759770113,0.05387311111721814,0.14117568182872986,0.12707474591900145,0.7472234414577025,0.7472234414577025,0.0,0.05387311111721814,0.7472234414577025,0.12707474591900145,0.0,0.14117568182872986,0.0,0.05387311111721814
54,0.777263935818435,0.05316522846884824,0.1410570641854011,0.12641582104679286,0.7498622693848174,0.7498622693848174,0.0,0.05316522846884824,0.7498622693848174,0.12641582104679286,0.0,0.1410570641854011,0.0,0.05316522846884824
55,0.7776595980599003,0.05254289614923924,0.1409724227430687,0.12580828085199144,0.7523691559155765,0.7523691559155765,0.0,0.05254289614923924,0.7523691559155765,0.12580828085199144,0.0,0.1409724227430687,0.0,0.05254289614923924
56,0.7782708856804371,0.05845499321531925,0.14066712981326623,0.11559661135485462,0.7547506981197977,0.7547506981197977,0.0,0.05845499321531925,0.7547506981197977,0.11559661135485462,0.0,0.14066712981326623,0.0,0.05845499321531925
57,0.7771067516328348,0.06625907625678182,0.1409864357221861,0.12477331936056947,0.7570131632138077,0.7570131632138077,0.0,0.06625907625678182,0.7570131632138077,0.12477331936056947,0.0,0.1409864357221861,0.0,0.06625907625678182
58,0.7760714257819775,0.06448428960579136,0.14149328397744027,0.14416478349830417,0.7591625050531173,0.7591625050531173,0.0,0.06448428960579136,0.7591625050531173,0.14416478349830417,0.0,0.14149328397744027,0.0,0.06448428960579136
59,0.7760873220915212,0.05596718867453252,0.14137876404789218,0.1327736585259721,0.7612043798004615,0.7612043798004615,0.0,0.05596718867453252,0.7612043798004615,0.1327736585259721,0.0,0.14137876404789218,0.0,0.05596718867453252
60,0.7759878963516347,0.05228398075134356,0.14127214342856978,0.12450056593379139,0.7631441608104385,0.7631441608104385,0.0,0.05228398075134356,0.7631441608104385,0.12450056593379139,0.0,0.14127214342856978,0.0,0.05228398075134356
61,0.7766692917993112,0.051353197852642335,0.14115037983785916,0.1235549778021422,0.7649869527699166,0.7649869527699166,0.0,0.051353197852642335,0.7649869527699166,0.1235549778021422,0.0,0.14115037983785916,0.0,0.051353197852642335
62,0.7772999574755909,0.051173509875635875,0.14109244035182095,0.1271337442919554,0.7667376051314208,0.7667376051314208,0.0,0.051173509875635875,0.7667376051314208,0.1271337442919554,0.0,0.14109244035182095,0.0,0.051173509875635875
63,0.7771993029052994,0.0547007113746408,0.14084138658623963,0.10995641224407587,0.7684007248748497,0.7684007248748497,0.0,0.0547007113746408,0.7684007248748497,0.10995641224407587,0.0,0.14084138658623963,0.0,0.0547007113746408
64,0.7758667188574818,0.0570741764800478,0.14140213412022964,0.13082424921098748,0.7699806886311071,0.7699806886311071,0.0,0.0570741764800478,0.7699806886311071,0.13082424921098748,0.0,0.14140213412022964,0.0,0.0570741764800478
65,0.7771963476795571,0.06082917701753762,0.14090107786834702,0.11809438254310241,0.7714816541995517,0.7714816541995517,0.0,0.06082917701753762,0.7714816541995517,0.11809438254310241,0.0,0.14090107786834702,0.0,0.06082917701753762
66,0.7763882663642673,0.0679930200265589,0.14114347467290417,0.12659380520381558,0.7729075714895741,0.7729075714895741,0.0,0.0679930200265589,0.7729075714895741,0.12659380520381558,0.0,0.14114347467290417,0.0,0.0679930200265589
67,0.775370165357743,0.06575804070459856,0.141594595487612,0.14265790491075947,0.7742621929150955,0.7742621929150955,0.0,0.06575804070459856,0.7742621929150955,0.14265790491075947,0.0,0.141594595487612,0.0,0.06575804070459856
68,0.7763884306759188,0.06133785483207006,0.14131473748173962,0.13733030135133484,0.7755490832693407,0.7755490832693407,0.0,0.06133785483207006,0.7755490832693407,0.13733030135133484,0.0,0.14131473748173962,0.0,0.06133785483207006
69,0.7770207826450236,0.05893935612086882,0.14115910924526176,0.13435090129868804,0.7767716291058736,0.7767716291058736,0.0,0.05893935612086882,0.7767716291058736,0.13435090129868804,0.0,0.14115910924526176,0.0,0.05893935612086882
70,0.7774809447896736,0.057011037654218874,0.14104740140412514,0.13194882340488012,0.7779330476505799,0.7779330476505799,0.0,0.057011037654218874,0.7779330476505799,0.13194882340488012,0.0,0.14104740140412514,0.0,0.057011037654218874
71,0.7778187287440566,0.05552351759486711,0.1409654050585428,0.13009404128690102,0.7790363952680509,0.7790363952680509,0.0,0.05552351759486711,0.7790363952680509,0.13009404128690102,0.0,0.1409654050585428,0.0,0.05552351759486711
72,0.7783763976976223,0.06064563561212029,0.14066250007591832,0.11858892432795229,0.7800845755046484,0.7800845755046484,0.0,0.06064563561212029,0.7800845755046484,0.11858892432795229,0.0,0.14066250007591832,0.0,0.06064563561212029
73,0.7768392732643227,0.06178190729355981,0.1413063708299644,0.14100047356178846,0.781080346729416,0.781080346729416,0.0,0.06178190729355981,0.781080346729416,0.14100047356178846,0.0,0.1413063708299644,0.0,0.06178190729355981
74,0.7769652691734149,0.06025608922451268,0.1409356733858017,0.11716559181641878,0.7820263293929451,0.7820263293929451,0.0,0.06025608922451268,0.7820263293929451,0.11716559181641878,0.0,0.1409356733858017,0.0,0.06025608922451268
75,0.7758384416679446,0.06146434490586849,0.14150097464302788,0.13983562104146408,0.7829250129232979,0.7829250129232979,0.0,0.06146434490586849,0.7829250129232979,0.13983562104146408,0.0,0.14150097464302788,0.0,0.06146434490586849
76,0.7763030154438805,0.06004249652493824,0.14106444819833117,0.1163632327715178,0.783778762277133,0.783778762277133,0.0,0.06004249652493824,0.783778762277133,0.1163632327715178,0.0,0.14106444819833117,0.0,0.06004249652493824
77,0.7757869182176365,0.06733620396388479,0.14125356113695084,0.12519057536112138,0.7845898241632763,0.7845898241632763,0.0,0.06733620396388479,0.7845898241632763,0.12519057536112138,0.0,0.14125356113695084,0.0,0.06733620396388479
78,0.775572155080287,0.07109170767071284,0.14133808069989875,0.13015043659241102,0.7853603329551124,0.7853603329551124,0.0,0.07109170767071284,0.7853603329551124,0.13015043659241102,0.0,0.14133808069989875,0.0,0.07109170767071284
79,0.7754269755841972,0.07376080441019472,0.14139513128664272,0.13366672609095864,0.7860923163073568,0.7860923163073568,0.0,0.07376080441019472,0.7860923163073568,0.13366672609095864,0.0,0.14139513128664272,0.0,0.07376080441019472
80,0.7748962368211385,0.07003265786941787,0.1417794529576358,0.15073962542945665,0.7867877004919889,0.7867877004919889,0.0,0.07003265786941787,0.7867877004919889,0.15073962542945665,0.0,0.1417794529576358,0.0,0.07003265786941787
81,0.775266619044545,0.06004507253119649,0.14157860066003322,0.13760579668141187,0.7874483154673895,0.7874483154673895,0.0,0.06004507253119649,0.7874483154673895,0.13760579668141187,0.0,0.14157860066003322,0.0,0.06004507253119649
82,0.7758698652215655,0.06153851240106708,0.1411683454765019,0.11811249382930171,0.78807589969402,0.78807589969402,0.0,0.06153851240106708,0.78807589969402,0.11811249382930171,0.0,0.1411683454765019,0.0,0.06153851240106708
83,0.7755391343098137,0.06797350289803819,0.14131001760111334,0.12604958643694353,0.788672104709319,0.788672104709319,0.0,0.06797350289803819,0.788672104709319,0.12604958643694353,0.0,0.14131001760111334,0.0,0.06797350289803819
84,0.774976614013333,0.0657428487339507,0.14171926937665724,0.1450999437306461,0.789238499473853,0.789238499473853,0.0,0.0657428487339507,0.789238499473853,0.1450999437306461,0.0,0.14171926937665724,0.0,0.0657428487339507
85,0.7753228041633544,0.05689249153504017,0.14153657270355313,0.1334613055991955,0.7897765745001604,0.7897765745001604,0.0,0.05689249153504017,0.7897765745001604,0.1334613055991955,0.0,0.14153657270355313,0.0,0.05689249153504017
86,0.7759071475089109,0.05933655772745471,0.14114045529067584,0.11521772987018852,0.7902877457751524,0.7902877457751524,0.0,0.05933655772745471,0.7902877457751524,0.11521772987018852,0.0,0.14114045529067584,0.0,0.05933655772745471
87,0.7751415458097834,0.0603576021149345,0.14163069871164463,0.13801662645356746,0.7907733584863947,0.7907733584863947,0.0,0.0603576021149345,0.7907733584863947,0.13801662645356746,0.0,0.14163069871164463,0.0,0.0603576021149345
88,0.775359659229765,0.052932016210631636,0.14139429635887857,0.1248938569542468,0.791234690562075,0.791234690562075,0.0,0.052932016210631636,0.791234690562075,0.1248938569542468,0.0,0.14139429635887857,0.0,0.052932016210631636
89,0.7762991481681448,0.05206549620759814,0.1412956776096039,0.12750239207084604,0.7916729560339713,0.7916729560339713,0.0,0.05206549620759814,0.7916729560339713,0.12750239207084604,0.0,0.1412956776096039,0.0,0.05206549620759814
90,0.7761253092447209,0.048921045970158915,0.14120674791015592,0.11973021852168267,0.7920893082322726,0.7920893082322726,0.0,0.048921045970158915,0.7920893082322726,0.11973021852168267,0.0,0.14120674791015592,0.0,0.048921045970158915
91,0.7767585521274014,0.0487920323825526,0.14110642476171573,0.11988659375098293,0.792484842820659,0.792484842820659,0.0,0.0487920323825526,0.792484842820659,0.11988659375098293,0.0,0.14110642476171573,0.0,0.0487920323825526
92,0.7776638640271607,0.05572038081042749,0.1407593322770294,0.11146128341917012,0.792860600679626,0.792860600679626,0.0,0.05572038081042749,0.792860600679626,0.11146128341917012,0.0,0.1407593322770294,0.0,0.05572038081042749
93,0.7767037058043543,0.06435101754450201,0.1410477064324155,0.12188588305470928,0.7932175706456448,0.7932175706456448,0.0,0.06435101754450201,0.7932175706456448,0.12188588305470928,0.0,0.1410477064324155,0.0,0.06435101754450201
94,0.7761797126411527,0.06902138079163515,0.14120176672133308,0.12785998019197523,0.7935566921133625,0.7935566921133625,0.0,0.06902138079163515,0.7935566921133625,0.12785998019197523,0.0,0.14120176672133308,0.0,0.06902138079163515
95,0.7742252836515735,0.06953938731893503,0.14176684804661766,0.14495483798599584,0.7938788575076944,0.7938788575076944,0.0,0.06953938731893503,0.7938788575076944,0.14495483798599584,0.0,0.14176684804661766,0.0,0.06953938731893503
96,0.7754182523235893,0.06275130351292242,0.1408978241292837,0.12691207072908636,0.7941849146323097,0.7941849146323097,0.0,0.06275130351292242,0.7941849146323097,0.12691207072908636,0.0,0.1408978241292837,0.0,0.06275130351292242
97,0.7764140198902576,0.05517481747292323,0.14068846077799543,0.11137833237193018,0.7944756689006942,0.7944756689006942,0.0,0.05517481747292323,0.7944756689006942,0.11137833237193018,0.0,0.14068846077799543,0.0,0.05517481747292323
98,0.7771699993520704,0.04964914988685401,0.14055832393890538,0.10077070105624764,0.7947518854556594,0.7947518854556594,0.0,0.04964914988685401,0.7947518854556594,0.10077070105624764,0.0,0.14055832393890538,0.0,0.04964914988685401
99,0.7787198334631331,0.044201570346876905,0.1400225848838266,0.08799158804597351,0.7950142911828765,0.7950142911828765,0.0,0.044201570346876905,0.7950142911828765,0.08799158804597351,0.0,0.1400225848838266,0.0,0.044201570346876905
100,0.7797668475237882,0.033372269596795415,0.13955955589622468,0.07776187329519586,0.7952635766237327,0.7952635766237327,0.0,0.033372269596795415,0.7952635766237327,0.07776187329519586,0.0,0.13955955589622468,0.0,0.033372269596795415
101,0.7790859958901202,0.027110750090295396,0.13970248906065014,0.08054207285906753,0.7955003977925461,0.7955003977925461,0.0,0.027110750090295396,0.7955003977925461,0.08054207285906753,0.0,0.13970248906065014,0.0,0.027110750090295396
102,0.7784747436862607,0.025890409229207576,0.1399450143991567,0.08485347579356572,0.7957253779029188,0.7957253779029188,0.0,0.025890409229207576,0.7957253779029188,0.08485347579356572,0.0,0.1399450143991567,0.0,0.025890409229207576
103,0.7785630730417602,0.025217220271419802,0.14005317688331792,0.082374721335289,0.7959391090077728,0.7959391090077728,0.0,0.025217220271419802,0.7959391090077728,0.082374721335289,0.0,0.14005317688331792,0.0,0.025217220271419802
104,0.7783103692372915,0.021083300504064442,0.14001765268739935,0.08359792561537012,0.7961421535573842,0.7961421535573842,0.0,0.021083300504064442,0.7961421535573842,0.08359792561537012,0.0,0.14001765268739935,0.0,0.021083300504064442
105,0.777955410427238,0.021472957730090784,0.140155819957186,0.08700977890530164,0.796335045879515,0.796335045879515,0.0,0.021472957730090784,0.796335045879515,0.08700977890530164,0.0,0.140155819957186,0.0,0.021472957730090784
106,0.7777829704989048,0.021939584626718318,0.14021816699734166,0.08873184386937545,0.7965182935855393,0.7965182935855393,0.0,0.021939584626718318,0.7965182935855393,0.08873184386937545,0.0,0.14021816699734166,0.0,0.021939584626718318
107,0.7780690131719817,0.028422838493856312,0.1403544574538258,0.0862346715848584,0.7966923789062623,0.7966923789062623,0.0,0.028422838493856312,0.7966923789062623,0.0862346715848584,0.0,0.1403544574538258,0.0,0.028422838493856312
108,0.7794005382619305,0.0269348394137034,0.13985819015785594,0.07654033966659768,0.7968577599609492,0.7968577599609492,0.0,0.0269348394137034,0.7968577599609492,0.07654033966659768,0.0,0.13985819015785594,0.0,0.0269348394137034
109,0.7803567347701489,0.02579286529093925,0.13951114085086963,0.06931037937374694,0.7970148719629018,0.7970148719629018,0.0,0.02579286529093925,0.7970148719629018,0.06931037937374694,0.0,0.13951114085086963,0.0,0.02579286529093925
110,0.7810595815696708,0.024863465817831366,0.13925606125690151,0.06371638935173976,0.7971641283647567,0.7971641283647567,0.0,0.024863465817831366,0.7971641283647567,0.06371638935173976,0.0,0.13925606125690151,0.0,0.024863465817831366
111,0.781576231803494,0.02410655751976007,0.13906855936824927,0.05938793248966657,0.7973059219465188,0.7973059219465188,0.0,0.02410655751976007,0.7973059219465188,0.05938793248966657,0.0,0.13906855936824927,0.0,0.02410655751976007
112,0.7817608868079812,0.01783421967503511,0.1388938042207277,0.05674252102557492,0.7974406258491928,0.7974406258491928,0.0,0.01783421967503511,0.7974406258491928,0.05674252102557492,0.0,0.1388938042207277,0.0,0.01783421967503511
113,0.7810788341829972,0.021173643679802647,0.13925198682049078,0.058780301248702226,0.7975685945567332,0.7975685945567332,0.0,0.021173643679802647,0.7975685945567332,0.058780301248702226,0.0,0.13925198682049078,0.0,0.021173643679802647
114,0.7815963431956108,0.02100169367297131,0.13905997487925048,0.05546670753582711,0.7976901648288965,0.7976901648288965,0.0,0.02100169367297131,0.7976901648288965,0.05546670753582711,0.0,0.13905997487925048,0.0,0.02100169367297131
115,0.7817756172556927,0.01542084077653784,0.1388873320650111,0.053853138711775356,0.7978056565874517,0.7978056565874517,0.0,0.01542084077653784,0.7978056565874517,0.053853138711775356,0.0,0.1388873320650111,0.0,0.01542084077653784
116,0.7804186295969082,0.014574628554682322,0.1392565274249206,0.06384570653908973,0.7979153737580792,0.7979153737580792,0.0,0.014574628554682322,0.7979153737580792,0.06384570653908973,0.0,0.1392565274249206,0.0,0.014574628554682322
117,0.7798467141639691,0.016358570020888964,0.1396044678141528,0.06766061096260957,0.7980196050701752,0.7980196050701752,0.0,0.016358570020888964,0.7980196050701752,0.06766061096260957,0.0,0.1396044678141528,0.0,0.016358570020888964
118,0.7796500715284389,0.013971459114327105,0.13967098609462997,0.06696350283933981,0.7981186248166665,0.7981186248166665,0.0,0.013971459114327105,0.7981186248166665,0.06696350283933981,0.0,0.13967098609462997,0.0,0.013971459114327105
119,0.7790900783650148,0.013448598217290185,0.13975885450381273,0.07301982535257784,0.7982126935758331,0.7982126935758331,0.0,0.013448598217290185,0.7982126935758331,0.07301982535257784,0.0,0.13975885450381273,0.0,0.013448598217290185
120,0.7789308855764017,0.015534789627370444,0.1399500553643237,0.07427741966871111,0.7983020588970414,0.7983020588970414,0.0,0.015534789627370444,0.7983020588970414,0.07427741966871111,0.0,0.1399500553643237,0.0,0.015534789627370444
121,0.7790500134896928,0.01884342434309742,0.14000677063151346,0.07201756017494691,0.7983869559521893,0.7983869559521893,0.0,0.01884342434309742,0.7983869559521893,0.07201756017494691,0.0,0.14000677063151346,0.0,0.01884342434309742
122,0.7794813062719976,0.014587826460207136,0.1396005364501323,0.07206647202729954,0.7984676081545798,0.7984676081545798,0.0,0.014587826460207136,0.7984676081545798,0.07206647202729954,0.0,0.1396005364501323,0.0,0.014587826460207136
